n,|M(A)|,D_ktA,|M(A)A|,|M(B)|,D_ktB,|M(B)B|,|M(AUB)|,|M(AUB)A|,|M(AUB)B|,|M(AUB)(M(A)UM(B))|
13,104,49,0,104,65,0,104,0,0,0
13,108,61,0,108,61,0,108,0,0,0
13,54,67,0,54,66,0,54,0,0,0
13,300,56,0,300,57,0,300,0,0,0
13,18,53,0,18,46,0,18,0,0,0
13,540,57,0,540,61,0,540,0,0,0
13,16,40,0,16,46,0,16,0,0,0
13,84,53,0,84,47,0,84,0,0,0
13,78,56,0,78,63,0,78,0,0,0
13,483,40,0,483,68,0,483,0,0,0
13,526,52,0,526,54,0,526,0,0,0
13,17,55,0,17,44,0,17,0,0,0
13,120,62,0,120,61,0,120,0,0,0
