n,|M(A)|,D_ktA,|M(A)A|,|M(B)|,D_ktB,|M(B)B|,|M(AUB)|,|M(AUB)A|,|M(AUB)B|,|M(AUB)(M(A)UM(B))|
12,36,68,0,36,42,0,36,0,0,0
12,228,58,0,228,65,0,228,0,0,0
12,142,48,0,142,55,0,142,0,0,0
12,2,55,0,2,53,0,2,0,0,0
12,144,54,0,144,47,0,144,0,0,0
12,158,61,0,158,61,0,158,0,0,0
12,86,60,0,86,59,0,86,0,0,0
12,40,49,0,40,64,0,40,0,0,0
12,22,50,0,22,65,0,22,0,0,0
12,16,37,0,16,67,0,16,0,0,0
12,112,43,0,112,38,0,112,0,1,0
