n,|M(A)|,D_ktA,|M(A)A|,|M(B)|,D_ktB,|M(B)B|,|M(AUB)|,|M(AUB)A|,|M(AUB)B|,|M(AUB)(M(A)UM(B))|
6,2,32,0,2,43,1,2,0,0,0
6,11,54,0,11,42,0,11,0,0,3
6,5,49,0,5,44,0,5,0,1,0
6,6,43,0,6,44,0,6,0,0,0
6,2,38,0,2,48,0,2,0,0,0
6,1,48,0,1,48,1,1,0,0,0
6,13,43,1,13,52,0,13,1,0,0
6,3,44,0,3,44,1,3,0,0,0
6,4,41,0,4,52,1,4,0,1,0
6,2,50,0,2,45,1,2,0,0,1
6,6,43,0,6,42,0,6,1,0,0
6,4,38,0,4,44,0,4,0,0,0
6,1,50,0,1,42,0,1,0,1,0
6,4,51,0,4,44,0,4,0,0,0
6,3,46,0,3,47,1,3,1,0,0
6,14,47,0,14,45,0,14,1,0,0
6,3,37,0,3,45,0,3,0,0,0
6,14,39,0,14,49,0,14,1,1,0
6,2,47,0,2,40,1,2,0,1,2
6,3,43,0,3,43,1,3,0,1,0
6,3,43,0,3,36,0,3,0,1,0
6,3,49,0,3,39,0,3,0,0,0
6,3,44,0,3,51,0,3,0,0,0
6,1,43,0,1,50,1,1,0,1,0
6,3,48,0,3,40,1,3,0,1,1
6,1,48,0,1,41,1,1,0,0,0
6,5,49,0,5,44,0,5,0,1,1
6,8,45,0,8,42,0,8,1,0,0
6,1,40,0,1,43,0,1,1,0,0
6,5,42,0,5,47,0,5,0,0,1
6,6,42,0,6,43,0,6,0,0,3
6,22,45,0,22,48,0,22,0,0,0
6,12,43,0,12,43,1,12,0,0,0
6,1,36,0,1,34,0,1,0,0,0
6,6,44,0,6,37,0,6,0,0,1
6,6,49,0,6,42,0,6,0,1,0
6,6,47,0,6,47,0,6,0,0,2
6,8,45,0,8,47,1,8,1,0,0
6,3,47,0,3,53,0,3,1,0,0
6,6,39,0,6,32,0,6,0,0,0
6,2,45,0,2,48,0,2,0,0,1
6,10,47,0,10,44,2,10,1,2,2
6,4,40,0,4,41,0,4,0,0,2
6,3,51,0,3,47,0,3,0,1,0
6,5,50,0,5,46,1,5,0,0,0
6,4,51,0,4,46,0,4,0,1,0
6,1,52,0,1,48,0,1,1,0,0
6,8,40,0,8,47,0,8,1,0,2
6,1,39,0,1,45,0,1,0,0,0
6,6,45,0,6,43,1,6,0,1,0
6,2,44,0,2,53,0,2,0,0,0
6,2,42,0,2,40,0,2,0,0,0
6,8,42,0,8,46,0,8,1,0,0
6,3,44,0,3,39,0,3,0,0,2
6,4,46,0,4,52,1,4,0,0,0
6,1,44,0,1,39,0,1,0,0,0
6,9,44,0,9,46,1,9,0,0,6
6,2,52,0,2,50,0,2,0,0,0
6,1,39,0,1,39,1,1,0,0,1
6,2,35,0,2,49,1,2,1,0,1
6,24,50,0,24,48,0,24,2,1,0
6,6,47,0,6,45,0,6,1,1,1
6,2,44,0,2,51,0,2,0,0,0
6,7,49,0,7,52,2,7,1,0,0
6,2,35,0,2,48,0,2,0,0,0
6,1,42,0,1,47,1,1,0,1,1
6,1,40,0,1,41,1,1,0,0,0
6,3,45,0,3,46,1,3,0,1,1
6,2,40,0,2,41,0,2,1,0,0
6,2,43,0,2,35,1,2,0,0,0
6,5,39,0,5,52,1,5,1,1,0
6,4,44,0,4,42,0,4,0,0,0
6,8,32,0,8,43,0,8,2,1,0
6,3,44,0,3,44,1,3,0,0,0
6,5,51,0,5,40,0,5,0,0,2
6,12,42,0,12,38,0,12,1,2,1
6,6,50,0,6,41,0,6,0,0,2
6,1,50,0,1,45,0,1,0,0,0
6,1,44,1,1,40,0,1,1,0,1
6,8,45,0,8,43,0,8,1,2,0
6,6,46,0,6,47,0,6,0,1,0
6,1,47,0,1,49,1,1,0,0,0
6,1,44,0,1,45,0,1,0,0,1
6,1,41,0,1,34,0,1,0,0,1
6,4,47,0,4,45,1,4,0,0,0
6,19,49,0,19,50,1,19,2,1,5
6,2,50,0,2,41,1,2,0,0,1
6,2,40,0,2,43,0,2,0,1,0
6,3,39,0,3,45,1,3,0,0,0
6,3,38,0,3,36,1,3,0,0,0
6,4,45,0,4,40,2,4,0,1,0
6,3,46,0,3,43,0,3,0,1,0
6,1,37,1,1,54,1,1,0,0,0
6,1,47,0,1,38,0,1,0,0,0
6,5,48,0,5,46,2,5,0,0,0
6,6,36,0,6,36,0,6,0,0,0
6,5,47,0,5,45,1,5,1,0,2
6,1,48,0,1,41,0,1,0,0,0
6,2,37,0,2,33,0,2,0,0,0
6,3,50,0,3,46,1,3,0,1,2
