n,|M(A)|,D_ktA,|M(A)A|,|M(B)|,D_ktB,|M(B)B|,|M(AUB)|,|M(AUB)A|,|M(AUB)B|,|M(AUB)(M(A)UM(B))|
7,4,57,0,4,47,0,4,0,0,1
7,1,49,0,1,51,0,1,0,0,0
7,4,49,0,4,59,0,4,0,0,0
7,7,55,0,7,56,0,7,0,0,0
7,11,59,0,11,63,0,11,1,0,0
7,4,63,0,4,47,0,4,0,0,0
7,1,48,0,1,46,0,1,0,0,0
7,10,57,0,10,43,0,10,0,1,0
7,1,48,0,1,52,2,1,0,0,0
7,6,52,0,6,44,0,6,0,0,0
7,12,54,0,12,55,0,12,0,0,0
7,1,47,0,1,45,0,1,0,0,0
7,2,56,0,2,52,0,2,0,0,0
7,3,52,0,3,49,0,3,0,0,0
7,4,56,0,4,49,0,4,0,0,0
7,4,48,0,4,58,0,4,0,0,0
7,3,58,0,3,53,0,3,0,0,1
7,6,44,0,6,58,0,6,0,0,0
7,7,47,0,7,56,0,7,0,0,0
7,7,55,0,7,55,0,7,0,0,0
7,8,56,0,8,58,0,8,1,1,1
7,2,56,0,2,35,0,2,0,0,1
7,2,45,0,2,44,1,2,0,1,1
7,2,57,0,2,48,1,2,0,0,0
7,2,58,0,2,57,0,2,0,0,0
7,1,59,0,1,56,0,1,0,0,0
7,1,56,0,1,51,0,1,0,0,0
7,6,57,0,6,46,0,6,0,1,1
7,2,51,0,2,39,0,2,0,0,0
7,9,54,0,9,39,0,9,0,0,0
7,2,40,0,2,46,0,2,0,0,0
7,4,45,0,4,54,0,4,0,0,0
7,1,53,0,1,55,0,1,0,0,0
7,2,44,0,2,55,0,2,0,0,0
7,2,51,0,2,60,0,2,0,0,0
7,6,50,0,6,59,0,6,0,0,0
7,7,60,0,7,58,1,7,0,1,0
7,1,52,0,1,47,0,1,0,0,0
7,2,44,0,2,53,0,2,0,0,0
7,4,60,0,4,58,0,4,0,0,0
7,2,49,0,2,47,0,2,0,0,0
7,2,55,0,2,43,0,2,0,1,0
7,4,49,0,4,54,0,4,0,0,0
7,4,53,0,4,52,0,4,0,0,1
7,6,59,0,6,57,0,6,0,0,0
7,8,44,0,8,54,0,8,0,0,0
7,2,58,0,2,52,0,2,0,0,0
7,14,44,0,14,55,0,14,1,0,0
7,6,49,0,6,55,0,6,0,0,1
7,5,58,0,5,56,0,5,1,0,0
7,24,47,0,24,53,0,24,1,0,0
7,14,59,0,14,54,0,14,0,0,1
7,8,57,0,8,44,0,8,0,0,0
7,13,55,0,13,49,0,13,0,0,1
7,1,55,0,1,52,0,1,0,0,0
7,1,52,0,1,50,0,1,0,0,0
7,13,54,0,13,44,0,13,0,0,0
7,5,50,0,5,53,0,5,0,0,0
7,2,51,0,2,51,1,2,0,0,0
7,12,52,0,12,55,0,12,0,0,0
7,6,48,0,6,57,0,6,0,0,0
7,2,50,0,2,47,0,2,0,0,0
7,3,53,0,3,48,0,3,0,0,0
7,24,50,0,24,44,0,24,0,0,0
7,2,37,0,2,50,0,2,0,0,0
7,2,49,0,2,45,0,2,0,0,0
7,4,48,0,4,59,0,4,0,0,0
7,2,45,0,2,59,1,2,0,0,0
7,3,55,0,3,59,0,3,0,0,0
7,6,50,0,6,58,0,6,0,0,1
7,4,48,0,4,57,0,4,0,0,0
7,9,56,0,9,57,0,9,0,0,0
7,2,54,0,2,48,0,2,0,0,0
7,5,42,0,5,56,0,5,0,0,0
7,2,45,0,2,46,0,2,0,0,0
7,2,56,0,2,51,0,2,1,0,0
7,12,42,0,12,60,0,12,0,0,0
7,10,59,0,10,52,0,10,0,0,0
7,9,52,0,9,45,0,9,0,0,0
7,5,60,0,5,58,0,5,0,0,0
7,5,49,0,5,60,0,5,0,0,0
7,3,39,0,3,52,0,3,0,0,0
7,4,46,0,4,58,0,4,0,0,0
7,3,47,0,3,44,0,3,1,0,0
7,6,53,0,6,50,0,6,0,0,0
7,12,58,0,12,61,0,12,1,0,0
7,5,50,0,5,44,0,5,0,0,0
7,12,47,0,12,58,1,12,0,0,0
7,2,43,0,2,53,0,2,0,0,0
7,12,54,0,12,50,0,12,0,0,0
7,4,53,0,4,49,0,4,0,0,0
7,5,51,0,5,61,0,5,1,0,0
7,1,52,0,1,45,0,1,0,0,0
7,1,55,0,1,55,0,1,0,0,0
7,2,47,0,2,48,0,2,0,0,0
7,4,48,0,4,59,0,4,0,0,0
7,2,62,0,2,50,0,2,0,0,0
7,3,57,0,3,55,0,3,0,0,0
7,2,53,0,2,52,0,2,0,0,0
7,2,42,0,2,45,0,2,0,0,0
