n,|M(A)|,D_ktA,|M(A)A|,|M(B)|,D_ktB,|M(B)B|,|M(AUB)|,|M(AUB)A|,|M(AUB)B|,|M(AUB)(M(A)UM(B))|
9,18,33,0,18,31,0,18,0,0,0
9,48,23,0,48,35,0,48,0,0,0
9,6,28,0,6,25,0,6,0,0,0
9,24,24,0,24,34,0,24,0,0,0
9,8,28,0,8,36,0,8,0,0,0
9,12,37,0,12,30,0,12,0,0,0
9,41,23,0,41,34,0,41,0,0,0
9,54,26,0,54,24,0,54,0,0,0
9,272,34,0,272,29,0,272,0,0,0
9,195,36,0,195,27,0,195,0,0,0
9,14,30,0,14,19,0,14,0,0,0
9,21,35,0,21,35,0,21,0,0,3
9,3,35,0,3,28,0,3,0,0,0
9,104,26,0,104,33,0,104,0,0,0
9,25,30,0,25,25,0,25,0,0,0
9,6,24,0,6,26,0,6,0,0,0
9,18,29,0,18,30,0,18,0,0,0
9,104,24,0,104,36,0,104,0,0,0
9,278,24,0,278,23,0,278,0,0,0
9,8,21,0,8,27,0,8,0,0,0
9,2,29,0,2,31,0,2,0,0,0
9,6,37,0,6,37,0,6,0,0,0
9,2,27,0,2,27,1,2,1,0,0
9,2,22,0,2,23,0,2,0,0,0
9,11,36,0,11,31,0,11,0,0,0
9,12,27,0,12,25,0,12,0,0,0
9,32,28,0,32,25,0,32,0,0,0
9,86,35,0,86,38,0,86,1,0,0
9,11,32,0,11,38,0,11,0,0,0
9,6,38,0,6,28,0,6,0,0,1
9,3,36,0,3,30,0,3,0,0,0
9,24,27,0,24,33,0,24,0,0,0
9,58,33,0,58,36,0,58,0,0,0
9,56,32,0,56,27,0,56,0,0,1
9,105,34,0,105,36,0,105,0,0,0
9,2352,37,0,2352,27,0,2352,0,0,1
9,14,25,0,14,32,0,14,1,0,0
9,3,30,0,3,37,0,3,0,0,0
9,33,29,0,33,25,0,33,0,0,0
9,42,22,0,42,32,0,42,0,0,0
9,8,30,0,8,29,0,8,0,0,0
9,102,37,0,102,31,0,102,0,0,0
9,108,28,0,108,29,0,108,0,0,0
9,9,28,0,9,28,0,9,0,0,0
9,18,22,0,18,33,0,18,0,0,0
9,12,36,0,12,32,0,12,0,0,1
9,12,28,0,12,39,0,12,0,0,0
9,3,26,0,3,34,0,3,0,0,0
9,10,37,0,10,27,0,10,0,0,1
9,31,29,0,31,27,0,31,0,0,0
9,10,35,0,10,31,1,10,0,1,1
9,10,33,0,10,29,0,10,0,0,0
9,26,28,0,26,37,0,26,0,0,0
9,4,37,0,4,32,0,4,1,0,0
9,8,35,0,8,21,0,8,0,0,1
9,40,31,0,40,33,0,40,0,0,0
9,30,21,0,30,34,0,30,0,0,0
9,24,27,0,24,25,0,24,0,0,0
9,30,24,0,30,28,0,30,0,0,0
9,6,24,0,6,28,0,6,0,0,0
9,48,23,0,48,31,0,48,0,0,0
9,17,25,0,17,19,0,17,0,0,0
9,11,23,0,11,30,0,11,0,0,0
9,9,32,0,9,26,0,9,0,0,0
9,30,36,0,30,32,0,30,0,0,1
9,72,37,0,72,28,0,72,0,0,0
9,24,20,0,24,37,0,24,0,0,0
9,2,36,0,2,24,0,2,0,0,0
9,32,26,0,32,28,0,32,0,0,0
9,32,25,0,32,36,0,32,0,0,0
9,11,29,0,11,28,1,11,0,0,0
9,35,22,0,35,21,0,35,0,0,0
9,10,29,0,10,28,0,10,0,0,0
9,8,28,0,8,29,0,8,0,0,0
9,1,27,0,1,35,0,1,0,0,0
9,41,32,0,41,27,0,41,0,0,0
9,356,27,0,356,29,0,356,0,0,0
9,76,22,0,76,30,0,76,1,0,0
9,92,23,0,92,29,0,92,0,0,0
9,4,37,0,4,31,0,4,0,0,0
9,96,24,0,96,18,0,96,0,0,0
9,5,36,0,5,28,0,5,0,0,0
9,102,18,0,102,33,0,102,0,0,0
9,22,42,0,22,29,0,22,0,0,0
9,24,32,0,24,24,0,24,0,0,1
9,13,26,0,13,18,0,13,0,0,0
9,5,33,0,5,30,0,5,0,0,0
9,6,29,0,6,30,0,6,0,0,0
9,12,25,0,12,25,1,12,0,0,0
9,4,33,0,4,14,0,4,0,0,1
9,48,33,0,48,29,0,48,0,0,0
9,117,33,0,117,36,0,117,0,0,0
9,69,24,0,69,31,0,69,0,0,0
9,28,27,0,28,27,0,28,0,0,0
9,6,22,0,6,26,1,6,0,0,0
9,5,23,0,5,24,0,5,0,0,0
9,10,30,0,10,24,0,10,0,0,0
9,43,34,0,43,27,0,43,0,0,0
9,58,26,0,58,35,0,58,0,0,0
9,6,28,0,6,38,0,6,0,0,0
