n,|M(A)|,D_ktA,|M(A)A|,|M(B)|,D_ktB,|M(B)B|,|M(AUB)|,|M(AUB)A|,|M(AUB)B|,|M(AUB)(M(A)UM(B))|
9,4,102,0,4,114,0,4,0,0,0
9,1,113,0,1,111,0,1,0,0,0
9,5,102,0,5,95,0,5,0,0,1
9,4,109,0,4,110,0,4,0,0,0
9,1,104,0,1,112,0,1,0,0,0
9,4,113,0,4,100,0,4,0,0,0
9,3,108,0,3,96,0,3,0,0,0
9,16,99,0,16,120,0,16,0,0,0
9,25,109,0,25,100,0,25,0,0,0
9,4,108,0,4,99,0,4,0,0,0
9,4,106,0,4,102,0,4,0,0,0
9,2,106,0,2,106,0,2,0,0,0
9,18,118,0,18,101,0,18,0,0,0
9,2,101,0,2,102,0,2,0,0,0
9,2,99,0,2,107,0,2,0,0,0
9,14,111,0,14,109,0,14,0,0,0
9,6,103,0,6,100,0,6,0,0,2
9,4,101,0,4,108,0,4,0,0,0
9,1,91,0,1,102,0,1,0,0,0
9,1,103,0,1,108,0,1,0,0,0
9,13,97,0,13,101,0,13,0,0,0
9,9,111,0,9,109,0,9,0,0,0
9,2,101,0,2,121,0,2,0,0,0
9,6,111,0,6,107,0,6,0,0,4
9,2,93,0,2,108,0,2,0,0,0
9,1,115,0,1,113,0,1,0,0,0
9,2,110,0,2,102,0,2,0,0,0
9,6,112,0,6,103,0,6,0,0,2
9,1,103,0,1,110,0,1,0,0,0
9,14,99,0,14,90,0,14,0,0,0
9,12,91,0,12,107,0,12,0,0,0
9,6,89,0,6,111,0,6,0,0,0
9,2,100,0,2,110,0,2,0,0,0
9,3,103,0,3,117,0,3,0,0,0
9,66,118,0,66,106,0,66,0,0,0
9,33,102,0,33,107,0,33,0,0,0
9,29,103,0,29,116,0,29,0,0,0
9,12,114,0,12,99,0,12,0,0,0
9,8,92,0,8,109,0,8,0,0,0
9,11,107,0,11,100,0,11,0,0,0
9,8,89,0,8,104,0,8,0,0,0
9,9,114,0,9,105,0,9,0,0,0
9,3,101,0,3,108,0,3,0,0,0
9,18,114,0,18,112,0,18,0,0,0
9,6,102,0,6,100,0,6,0,0,0
9,4,99,0,4,103,0,4,0,0,0
9,2,100,0,2,96,0,2,0,0,0
9,1,104,0,1,102,0,1,0,0,0
9,16,90,0,16,101,0,16,0,0,1
9,4,100,0,4,94,1,4,0,0,0
9,28,107,0,28,96,0,28,0,0,0
9,39,95,0,39,95,0,39,0,0,0
9,24,120,0,24,96,0,24,0,0,4
9,60,103,0,60,109,0,60,0,0,0
9,12,94,0,12,121,0,12,0,0,0
9,18,112,0,18,111,0,18,0,0,0
9,3,100,0,3,105,0,3,0,0,0
9,10,97,0,10,114,0,10,0,0,0
9,52,108,0,52,116,0,52,0,0,0
9,10,102,0,10,110,0,10,0,0,0
9,9,102,0,9,94,0,9,0,0,0
9,5,114,0,5,110,0,5,0,0,0
9,1,114,0,1,105,0,1,0,0,0
9,5,119,0,5,113,0,5,0,0,0
9,86,117,0,86,120,0,86,0,0,0
9,5,96,0,5,102,0,5,0,0,0
9,8,97,0,8,100,0,8,0,0,0
9,12,105,0,12,109,0,12,0,0,0
9,1,105,0,1,101,0,1,0,0,0
9,9,105,0,9,99,0,9,0,0,0
9,2,107,0,2,109,0,2,0,0,0
9,2,101,0,2,115,0,2,0,0,0
9,1,93,0,1,117,0,1,0,0,0
9,12,94,0,12,86,0,12,0,0,0
9,6,101,0,6,103,0,6,0,0,0
9,6,107,0,6,98,0,6,0,0,0
9,30,102,0,30,106,0,30,0,0,0
9,35,97,0,35,113,0,35,0,0,0
9,2,78,0,2,85,0,2,0,0,0
9,1,101,0,1,99,0,1,0,0,0
9,2,97,0,2,110,0,2,0,0,0
9,6,107,0,6,98,0,6,0,0,0
9,1,109,0,1,111,0,1,0,0,0
9,32,105,0,32,105,0,32,0,0,0
9,15,111,0,15,96,0,15,0,0,0
9,6,113,0,6,115,0,6,0,0,0
9,6,115,0,6,97,0,6,0,0,0
9,8,113,0,8,108,0,8,0,0,1
9,13,96,0,13,98,0,13,1,0,0
9,3,104,0,3,114,0,3,0,0,0
9,1,118,0,1,102,0,1,0,0,1
9,9,106,0,9,115,0,9,0,0,0
9,3,109,0,3,82,0,3,0,0,0
9,9,113,0,9,106,0,9,0,0,1
9,2,97,0,2,92,0,2,0,0,0
9,1,95,0,1,87,0,1,0,0,0
9,12,112,0,12,104,0,12,0,0,0
9,4,106,0,4,105,0,4,0,0,0
9,4,119,0,4,104,0,4,0,0,1
9,27,100,0,27,92,0,27,0,0,0
